entity_id,quality,country,country_code,place,description
us-ofac.58d19a47776bb1dad7cc3bd0543e50c79c18d099,strong,,,"Fresnillo, Zacatecas, Mexico",
us-ofac.06a9ce46c028174cd44451a4c90aedb1e09db0d9,strong,,,"Coahuila, Mexico",
us-ofac.870054770a5c79cd67ee382f95e2e3605579140c,strong,,,"Coahuila, Mexico",
us-ofac.cc9dc330eac43ee393bec79c11492b69a9376c44,strong,,,"Coahuila, Mexico",
us-ofac.b3f79900790392f025d3266a314fbf4659af14de,strong,,,"Nuevo Leon, Mexico",
us-ofac.b3f79900790392f025d3266a314fbf4659af14de,weak,,,"Coahuila, Mexico",
us-ofac.437b6ba33204e2e0058622ac20dcfabddc130ea3,strong,,,"Coahuila, Mexico",
us-ofac.26fc417f0c31375524d2b8279fb5d04298e01ca0,strong,,,"Lesnoi Settlement, Pushkin Area, Moscow Region, Russia",
us-ofac.9ad15518fe5fb5d2e387724075f9ec2bee0c6b80,strong,,,"Moscow, Russia",
us-ofac.a01f1621518382da175a906b5fa4d32ebed1cbd1,strong,,,"Kashira Region, Moscow, Russia",
us-ofac.79798756070befd11e6cb7af56654127a631d397,strong,,,"Moscow, Russia",
us-ofac.14f10a4ae5f4c54bed71595184b9a7519750e0f7,strong,,,"Moscow Region, Russia",
us-ofac.d3f95126ac604ab383ad105619711b7592a4ed15,strong,,,"Baku, Azerbaijan",
us-ofac.856c785f8b0d729d6428b117ce4b38d5ee0633e0,strong,,,"Irkutsk Region, Russia",
us-ofac.73d1f65ea04f76195a31e0ac377e0f76435f56ce,strong,,,"Caracas, Venezuela",
us-ofac.0e68df279700471e7a68dfcef88e630167d70d99,strong,,,"Moscow Region, Russia",
us-ofac.6469d16f933c775d2b9c9803d74710fc4a9e383d,strong,,,"Moscow, Russia",
us-ofac.a4515a08f7bd3a0f6fed72a2bcb130b132dd6f5f,strong,,,"Vinnitsa, Ukraine",
us-ofac.d6d79602a4d008bb00752a5aafeb63e7d22293e7,strong,,,"Samarkand, Uzbekistan",
us-ofac.6cbb0de7a0d1d302d4d58bd1b8730a1f0b4bcdc0,strong,,,"Tomsk, Russia",
us-ofac.a957a56bbafff72bdfb2fca3b27011a7fc73783e,strong,,,"Moscow, Russia",
us-ofac.29bcf16fa8bfcf05707212c6b8bc9ae2ad942b13,strong,,,"Moscow, Russia",
us-ofac.1e6d7898941964800413f498824733db64c2d96e,strong,,,"Moscow, Russia",
us-ofac.72ccb7ef37fffe46c178388eb5a162c0771fe2fe,strong,,,"Michurinsk, Russia",
us-ofac.e6106e64f74ab80ff7a335401a4252f44a71d0df,strong,,,"Atschkoi, Chechen Republic, Russia",
us-ofac.485999e8905c1445300c95df0a014354094f29a7,strong,,,"Urus-Martan District, Chechen Republic, Russia",
us-ofac.22aafa2a1e4445ee1b77bc7b0ffb3a903fdba512,strong,,,"Tehran, Iran",
us-ofac.6e84dd440ac48c472ba89b079e8d269e95013118,strong,,,"Sinaloa, Mexico",
us-ofac.e6bb01bef464a89c23746efbfe0891e9c81ee269,strong,,,"Nahr-e Saraj Village, Nahr-e Saraj District, Helmand Province, Afghanistan",
us-ofac.1ba89f71f2340faa1a2d8c6f6707d32a39c4fbf1,strong,,,"Damghan, Iran",
us-ofac.3d5013951a79fc00d7112372550c80fe86fe376c,strong,,,"San Salvador, El Salvador",
us-ofac.cf972d19bfc297607718e8a19d70a17a78875429,strong,,,"Agua Caliente, Chalatenango, El Salvador",
us-ofac.0f43c8e8707c51e1cf6564f93898f4d473b206c2,strong,,,"San Miguel, San Miguel, El Salvador",
us-ofac.87f564da4843660669f3983b5a2d47b60f158d10,strong,,,"San Salvador, El Salvador",
us-ofac.f473feb41f0e0696b3af67c208e2b2e3e269f3ca,strong,,,"Zaragoza, La Libertad, El Salvador",
us-ofac.4ad5fcf7b1bab0c028093c464248bddee5b68fc1,strong,,,"San Salvador, El Salvador",
us-ofac.093d62204fbc94b5da2b0a94c6eae689f7620693,strong,,,Lebanon,
us-ofac.1be5f3b290050930aaa8ecf420e5b11855608173,strong,,,"Esfahan, Iran",
us-ofac.4ed1a90bd28b7016a0a6de5dd213ebeb86b6eedd,strong,,,"Darnah, Libya",
us-ofac.4ed1a90bd28b7016a0a6de5dd213ebeb86b6eedd,weak,,,"Danar, Libya",
us-ofac.4c338296abb90a968c0016e9f4f8aaa1a124a06c,strong,,,Sudan,
us-ofac.acb778c4f4c0c01740e65a1cbf81845b5444b537,strong,,,"Naples, Italy",
us-ofac.39f2864c5405f9be99715bcef9d82ae26bcd96d7,strong,,,"Mugnano di Napoli, Italy",
us-ofac.1e728b2e22c5c197505b802145d6ff327e630a84,strong,,,"Naples, Italy",
us-ofac.06c36696a1b579c30dcd4914cb9a8c9204bb8b51,strong,,,"Naples, Italy",
us-ofac.b639ff0d18702e6febeef04bce08c17ca573105d,strong,,,"Naples, Italy",
us-ofac.c9f5129ae12eaed4b9a23f071f0e0560fb5f8524,strong,,,"Tokyo, Japan",
us-ofac.9df391e95cacccd55f195f7bbc6596048a269699,strong,,,"Guadalajara, Jalisco, Mexico",
us-ofac.9e30f7bbf30af43e57a2e9e8af329dd6853e212a,strong,,,"Bint Jubayl, Lebanon",
us-ofac.5b5eba99bbb1caf68d72dccecc4d8c6271f03d6b,strong,,,"Culiacan, Sinaloa, Mexico",
us-ofac.6c64e273ceb7314b06804440a85ff44639df02a2,strong,,,"Zonguldak, Turkey",
us-ofac.a1aa73c0f35e12a95788b12ac92209694ba1cf6b,strong,,,"Tocoa, Colon, Honduras",
us-ofac.d0c9daea83281fa3add442ec5563928749c8d9f4,strong,,,"Tocoa, Colon, Honduras",
us-ofac.91b6b84c462b3ae11a8ea6f999ed90eddfb1ef8a,strong,,,"Tocoa, Colon, Honduras",
us-ofac.fabd16d96c8945176ddd1ad7f851406367bd8fd5,strong,,,"Esteli, Nicaragua",
us-ofac.da1a3b249d0a73f9b9de22fec5dde59d2292c51f,strong,,,"Tocoa, Colon, Honduras",
us-ofac.f695382f9d4db7ccfc3848b5d52f7a59b9404a3d,strong,,,"San Esteban, Olancho, Honduras",
us-ofac.a554b5def96f59010487a6ea555b273869107e32,strong,,,"Tocoa, Colon, Honduras",
us-ofac.3a7cc8562336be9ff4ecd5e3dc823020f4bfab04,strong,,,"El Carmen de Bolivar, Bolivar, Colombia",
us-ofac.fe78f4a80756c4b4a5782eb553a131191b5d46ed,strong,,,"Santa Marta, Magdalena, Colombia",
us-ofac.365f0d861c89c1c49623a564e1825550798ed722,strong,,,"Valparaiso, Caqueta, Colombia",
us-ofac.423d9a8912bad8d02e7e08950ef8882b074461c4,strong,,,"Valparaiso, Caqueta, Colombia",
us-ofac.f7412e4f4eb1ae6561844932c360d695fd4b99a5,strong,,,"Tamaulipas, Mexico",
us-ofac.aa42ea2ace8fc5a503ea2938cd6c04cbbc224815,strong,,,Saudi Arabia,
us-ofac.dacf90540c98c5845403343eff7c44625b0ad486,strong,,,"Najaf, Iraq",
us-ofac.bd2c846fec6bcfc7ccb4a9f896c51f2e5d9acae2,strong,,,"Nuevo Laredo, Tamaulipas, Mexico",
us-ofac.68e5861a212a3b18b73c1d9b252795af9131aeb8,strong,,,"Idleb, Syria",
us-ofac.8bab1aed185ee751fdddb831168a4122de03ba1e,strong,,,"Hasaka, Syria",
us-ofac.c36ba5558cb89d592ed45c065892e88fa751cbea,strong,,,"Damascus, Syria",
us-ofac.a994fe43e2a693a08d02f01ab126183b67be3055,strong,,,"Quneitra, Syria",
us-ofac.3d3a86497a8c1ff67dc7a1603d714d5720b02511,strong,,,"Homs, Syria",
us-ofac.bc0d5daa67cdbcb36d2c38f28fe3542ac0a5d91b,strong,,,"Pacitan, East Java, Indonesia",
us-ofac.2f6d91a9d6f065092ab1830673bf1cdfd511bb8f,strong,,,"Surkhandaria Region, Uzbekistan",
us-ofac.30ce7c240b62d96869f2d7e485f4385aa3b30644,strong,,,"Sochi, Russia",
us-ofac.b52f454252500d67d9c3256b2fa33c08076a4262,strong,,,"Cairo, Egypt",
us-ofac.07853e3312b2677af4088f9750a59a228071fb59,strong,,,"Zapopan, Jalisco, Mexico",
us-ofac.a05ae7af061f6ae090a470a4ec72521f4e9e520b,strong,,,"Kunduz City, Kunduz District, Afghanistan",
us-ofac.86931918fbd95baeb8358c35c4d447a43a9ac2c2,strong,,,"Shanghai, China",
us-ofac.54e559bc625b614003d839fff33e4d5f9da367d1,strong,,,"Granada, Antioquia, Colombia",
us-ofac.70e4bb91670b142ed7db2248bd04dd74be3d2727,strong,,,"Medellin, Colombia",
us-ofac.3adabb8e0db7f1aa502464552659b4f0a1898b6c,strong,,,"Medellin, Colombia",
us-ofac.48ccc187de88d9ef938de82dce39fec4a876fcc1,strong,,,"Medellin, Colombia",
us-ofac.967231d71ad934565501743eaa748fb744a2093d,strong,,,"Medellin, Colombia",
us-ofac.4f8f1d180adb6def0f01bfa98a83342135e357cc,strong,,,"Medellin, Colombia",
us-ofac.b38e72d7ad2473093d7a05d57424b6bf1bfa1fb0,strong,,,"Jerico, Antioquia, Colombia",
us-ofac.800f9fab1f0eab729da6be6f5b74c24b15788987,strong,,,"Santuario, Antioquia, Colombia",
us-ofac.fe0dfc9e8dde1aee8808c782d430f3281445b533,strong,,,"Bogota, Colombia",
us-ofac.064c8bb92152005cff8e5896ef9b3aff91f8d7ad,strong,,,"Florencia, Caqueta, Colombia",
us-ofac.fb2a6b0d982986a5ec958b642fdb4f98dde05dbc,strong,,,"Florencia, Caqueta, Colombia",
us-ofac.5e624218d8aeb0d95b7f9590c84fce7ab06cb0e1,strong,,,"Bogota, Colombia",
us-ofac.e4b62265e1aba166e629b91f22e57251066a5884,strong,,,"Guadalajara, Jalisco, Mexico",
us-ofac.9565a4898cb7adf390819d6f868639a242b7deb5,strong,,,"San Pedro, Valle, Colombia",
us-ofac.78e14cc02d81f4ac27230a0f79eadbc10bfbbd1b,strong,,,"Medellin, Antioquia, Colombia",
us-ofac.9c3f5c8920651dcdbebe97eb15f3fee293da8e24,strong,,,"Leninskoye village, Uzgenskiy District, Oshkaya region of the Kirghiz SSR",
us-ofac.87ef6b058695ccbcb1fe033b208f71710cb73d98,strong,,,"Medellin, Antioquia, Colombia",
us-ofac.c3ca0ed3ca2c28a0daad192f9efe10a24994fd56,strong,,,"Monteria, Cordoba, Colombia",
us-ofac.ecb4c1f7c18eb548d72d6231a0bcc7c1c542c0ac,strong,,,"Uwajima, Ehime, Japan",
us-ofac.b9413bbf9c5fddeda2da916f04d0ec909546e5bd,strong,,,"Urus-Martan, Chechen Republic, Russia",
us-ofac.6bb0ffa791ec80f307d3fc2152837ef9ec5f81e9,strong,,,"Chechen Republic, Russia",
us-ofac.4002e23ac1a9b58a556e19304dac5e2168efa59c,strong,,,"Tehran, Iran",
us-ofac.c7e7a02b2ed068a437fa5eb2b6520329d4feb119,strong,,,"al-Zahir, al-Bayda', Yemen",
us-ofac.ce1a221e7695775c4977c6173f2ac81e8fd3e6e8,strong,,,"Nangarhar, Achin, Pesha, Afghanistan",
us-ofac.ce1a221e7695775c4977c6173f2ac81e8fd3e6e8,weak,,,"Jalalabad, Afghanistan",
us-ofac.660d04376b6cc48b3ee51adc6f1e836b0c493021,strong,,,"Jwaya, Lebanon",
us-ofac.660d04376b6cc48b3ee51adc6f1e836b0c493021,weak,,,"Koidu Town, Sierra Leone",
us-ofac.fdeedceb31ef96866848fa0754bca1b4236073de,strong,,,"Daraz Jaldak, Qalat District, Zabul Province, Afghanistan",
us-ofac.d63a8c4ec98f99f6022bc03ac4439179f8b3ba85,strong,,,"Frontino, Antioquia, Colombia",
us-ofac.c10a65cb1c8c2a0cf0355c080f8d867829d4da6c,strong,,,"Yacopi, Cundinamarca, Colombia",
us-ofac.0b30d8d9266aa87e7f0429df8c4df13676664a13,strong,,,"Tierralta, Cordoba, Colombia",
us-ofac.027f4465f47c45f78a77c0cdc5d71d9851281c73,strong,,,"Palmira, Valle, Colombia",
us-ofac.384fcb8e8ba23e93cdfc1fa35fcd9bbbfaf3a1fa,strong,,,"Cali, Valle, Colombia",
us-ofac.103d1926f13bb8c5379b40633a79d1fd08b5950b,strong,,,"Valencia, Cordoba, Colombia",
us-ofac.18c21c369a74cd8e3674f048d31f7a35ea8c2558,strong,,,"Cali, Valle, Colombia",
us-ofac.d6cdd19d0a21e33a517e99d8b6a9875b516f6901,strong,,,"Carepa, Antioquia, Colombia",
us-ofac.0d10a906123e06e1dcfc520ca0f191f712f6abf2,strong,,,"San Pedro de Uraba, Antioquia, Colombia",
us-ofac.695eec54737d76f988c9b7ed73d593e980a051aa,strong,,,"Tierralta, Cordoba, Colombia",
us-ofac.313bdb54e771814be5117858d17381c6f95ef090,strong,,,"Buenaventura, Valle, Colombia",
us-ofac.ca0280e749c6453a9d645774394bdcb04414cfba,strong,,,"Cali, Valle, Colombia",
us-ofac.fa8394975915b3672ba60b905f069f432367c1ed,strong,,,"Cali, Valle, Colombia",
us-ofac.81463a7172df3deb8dfc8d9e1a3b746c2d53c2e3,strong,,,Libya,
us-ofac.d4d7d353c4d5272a19527b227460232b85cdc0e4,strong,,,"Darnah, Libya",
us-ofac.0c84ead69a39cd878d779cb84a8f780ed7e19f92,strong,,,"Mumbai, India",
us-ofac.6880291b18dc38f44915448eb0185eafc30407b9,strong,,,"Mosul, Ninawa Province, Iraq",
us-ofac.a85389e4a91ac7e034a4a0f2c9999349a374778a,strong,,,"Kharj, Saudi Arabia",
us-ofac.ec0d353359fae37a5f186918d05850df07b8a852,strong,,,"San Calixto, Norte de Santander, Colombia",
us-ofac.f756ee73b5b2a662156e0495bbd98433c9f4f231,strong,,,"Giyan District, Paktika Province, Afghanistan",
us-ofac.5495e4350e5067d951ef5de51dcafa8012fe30dc,strong,,,"Miram Shah, Pakistan",
us-ofac.a21feaedbf48dd85dc8739bb6a56b923c32dac52,strong,,,"Sultan Kheyl Village, Spera District, Khowst Province, Afghanistan",
us-ofac.015380bdec2e6f9bd7f7962939c95e0e7096e2cb,strong,,,"Taybad, Iran",
us-ofac.e7b14777fc7524276a2f803be504d5bdb9cab2b7,strong,,,"Mashhad, Iran",
us-ofac.f4fc7e39680554f816c2a8c326e1635c26bdc337,strong,,,"Culiacan, Sinaloa, Mexico",
us-ofac.e0ae038dbdedb9b797c340dd8d36c9b571f420bb,strong,,,"Badiraguato, Sinaloa, Mexico",
us-ofac.ad165d7ae570f16432a76306d0a19ac6abd79076,strong,,,"Culiacan, Sinaloa, Mexico",
us-ofac.91d314fcb35a7209957fc3280c8b2535c9c40088,strong,,,"San Ignacio, Sinaloa, Mexico",
us-ofac.20c71840367de2846a10208de7349ad2c06bfe51,strong,,,"Culiacan, Sinaloa, Mexico",
us-ofac.6b8fce0b227399927525c552fdbdb6307cf98726,strong,,,"Kostiantynivka, Donetsk Region, Ukraine",
us-ofac.79768b28418f24a052f919b92577eaaec930a6d1,strong,,,"Florida, Copan, Honduras",
us-ofac.072d88b8d1f772256dae8f17aae5ee7c054fc9e4,strong,,,"La Encarnacion, Octepeque, Honduras",
us-ofac.a8cd8402695a30eab67ace5f82484acb4f6406cb,strong,,,"Yenakiyeve, Donetsk Region, Ukraine",
us-ofac.a8cd8402695a30eab67ace5f82484acb4f6406cb,weak,,,"Makiivka, Donbas, Ukraine",
us-ofac.2f31ba6791c81a92d4dcd1bd8d1cb31309d85fe0,strong,,,"Balti, Moldova",
us-ofac.b80bea7ffb1bac4c6dc41afc8545c228aa88db46,strong,,,"Shahr Kord-Isfahan, Iran",
us-ofac.dadcfd8f2078ffb2f1edc57758348f75554d3b8a,strong,,,"Vladimirovka, Moldova",
us-ofac.172e32d72505c57124ca97720cf5857de365cc7a,strong,,,"Moscow, Russia",
us-ofac.743dd14ee79b5db55b377f633f32f62b9eb438f2,strong,,,"Yirol, Lakes State",
us-ofac.b8261641e4cc2920d5c0ebb586f7f8e01c1838fb,strong,,,"Solntsevo, Lipetsk, Russia",
us-ofac.a297988bcefb4841f0b5fe536b200a6a0e986098,strong,,,"Zaporozhye, Ukraine",
us-ofac.e441dd9f27887ec74cb9041cee9154d0fcb62b48,strong,,,"Yekaterinburg, Sverdlovsk, Russia",
us-ofac.2471e8b64652ea4d0ceff892254338768c79bf3c,strong,,,"Shepetovka, Khmelnitsky, Ukraine",
us-ofac.782ef0c8cb3d8002dcd27d4241e7477a0f1c7a68,strong,,,"Bui, Kostroma, Russia",
us-ofac.b786052cfd004a7fa50b4764e73cb77b1c56667f,strong,,,"Pochyot, Krasnoyarsk Krai, Russia",
us-ofac.6320b01ed501247ea9c12af46c86d9715cb1ea28,strong,,,"Abakan, Khakassia, Russia",
us-ofac.2b29af85fdc15798023b61297f2784a776f2ab38,weak,,,"Gyumri, Armenia",
us-ofac.2b29af85fdc15798023b61297f2784a776f2ab38,strong,,,"Leninakan, Armenia",
us-ofac.be8736409e85a9ae7f7dfcbdb8e52bd55db72508,strong,,,"Zakharovo Village, Gus-Khrustalnyy Rayon, Vladimir Oblast, Russia",
us-ofac.be8736409e85a9ae7f7dfcbdb8e52bd55db72508,weak,,,"Melenki, Vladimir Oblast, Russia",
us-ofac.f582cf1bc201868d6de58e2849d2d7d19abe45d9,strong,,,"Saint Petersburg, Russia",
us-ofac.83dd9ca0d163875e252fc05a3d1da7d668a43fe6,strong,,,"St. Petersburg, Russia",
us-ofac.2f5ae29ae918865b20c680c5da33b03745beb0f7,strong,,,"Pushkin, Saint Petersburg, Russia",
us-ofac.2defeca315569de5e716cb8644fdfaaa0c4ae646,strong,,,"St. Petersburg, Russia",
us-ofac.06e3cdee0155df0e01f6a2390e8750157c644304,strong,,,"Lopatino, Sergachiisky Region, Russia",
us-ofac.511d8cf7ab1ae09f9026333729f2cc504a3d3485,strong,,,"Duleevka, Donetsk Region, Ukraine",
us-ofac.ff10f2a05d9231a34e0c2612ecc4a814d5daee60,strong,,,"Ordzhonikidze, North Ossetia, Russia",
us-ofac.ff10f2a05d9231a34e0c2612ecc4a814d5daee60,weak,,,"Vladikavkaz, North Ossetia, Russia",
us-ofac.79d2e9f3ce9b9c6bf1c7fbf58bc333adbabc8121,strong,,,"Zhitnikovskoe, Kurgan Region, Russia",
us-ofac.ed334fa4211859f816cfef9f6c4e4893f6c27977,strong,,,"St. Petersburg, Russia",
us-ofac.39acbef8996132822026d4c73a730d6b6b53221c,strong,,,"Troitsk, Chelyabinsk Oblast, Russia",
us-ofac.0fcc2f26d26e3af357f299ecf766e53e7fc43c4f,strong,,,"Sevastopol, Ukraine",
us-ofac.6c33a6257bbb9040bfa08fc6c79a309b393e1210,strong,,,"Saint Petersburg, Russia",
us-ofac.d05643b16fa703c726c30ade051c0b1bd9c079ac,strong,,,"Cheremkhovo, Irkutsk, Russia",
us-ofac.e07d0f9ac37fd1f98b192eb82f7a14b8151065f0,strong,,,"St. Petersburg, Russia",
us-ofac.292a453b94de512f62622ebcb733d7ce563084ed,strong,,,"Zagorsk (Sergiev, Posad), Moscow Region, Russia",
us-ofac.138ede65d8d360ab4783d3e703a56d9d7914eefa,strong,,,"Novgorod, Russia",
us-ofac.fa45f19766b836727f50612bcb8e8f91789558a8,strong,,,"Saint Petersburg, Russia",
us-ofac.e3cdad2c262ed4b75db007d05267dd935761d902,strong,,,"St. Petersburg, Russia",
us-ofac.1c339435094a5f64daa831b414b271922c11cd81,strong,,,"Chisinau, Moldova",
us-ofac.c92a1593241a791184edc0d492501f5ee637b4ba,strong,,,"Kirovograd, Ukraine",
us-ofac.161f272d77264d02512a354bb3cf963339aad34d,strong,,,"Nikolsky (Moscow), Russia",
us-ofac.b6e694922da8257ec3de206f06b80ea30e15adb5,strong,,,"Praia, Cabo Verde",
us-ofac.91ac2a11ca955b0224b5f20771f6b496346d2c53,strong,,,"Alexeyevka, Khvalynsk district, Saratov, Russia",
us-ofac.53c4e01334d9db492ecc12f5a98b934795cc8f53,strong,,,Russia,
us-ofac.1514694e2e38454737d82e8f30f15199577e38a8,strong,,,"Donetsk, Ukraine",
us-ofac.758df65048e25886521eb40d6089d395be9bd05b,strong,,,Gabon,
us-ofac.da87caa04f17657f84452b66ab51334a2acb0d5e,strong,,,"Ndele, Central African Republic",
us-ofac.c5ed58d40de660e83f0aaf8d3cce880dfea2e075,strong,,,"Kobo, Central African Republic",
us-ofac.c5ed58d40de660e83f0aaf8d3cce880dfea2e075,weak,,,"Ndinaba, Chad",
us-ofac.76789cf16bd31d301bcdc2c1062d0420b970662f,strong,,,"Andinapolis, Trujillo, Valle, Colombia",
us-ofac.0bf31270aada010e7527cd005257e31f710c3d1c,strong,,,"Zvenigorod, Moscow, Russia",
us-ofac.799d0a086603e2bae1fffe1c41c13007bc877152,strong,,,"Lebedyn, Ukraine",
us-ofac.e5212a272e571afca800d2df48bce7948fc8ab9c,strong,,,"Donetsk, Ukraine",
us-ofac.64b01ecf112dcb074d7c6b31584cad76ef5681d1,strong,,,"San Cipriano d'Aversa, Italy",
us-ofac.b2fac74c3837042ddb697e849b01cf3252295be5,strong,,,"Casal di Principe, Italy",
us-ofac.bcf0caeca7ade7716480f7583076cb042893170b,strong,,,"Casal di Principe, Italy",
us-ofac.5b069a24a0fdb16ccfb94e531909b649516565c4,strong,,,"Loreto, Italy",
us-ofac.181a27fec531f6d8227470446405505a9effc372,strong,,,"Casal di Principe, Italy",
us-ofac.eb4ac3f06af45e76b336c200e2d7c2c1ea581dbd,strong,,,"Vakaga Region, Central African Republic",
us-ofac.b7729af9795f3a28f282d074a6d6b0f1efa188fb,strong,,,"Ulan-Ude, Russia",
us-ofac.547dc5a6e735ad5f222573bae3776c4011b48c62,strong,,,"Odessa, Ukraine",
us-ofac.4dd6f2e7d92923cd6348c7e219b82adc1d4ae999,strong,,,Russia,
us-ofac.0de2673bba9ac5da9a1b95452fb3d135649f55cd,strong,,,"Simferopol, Crimea",
us-ofac.0d5cb72606c1b9f2d4f4461ea5ea97ceddf92a5c,strong,,,"Simferopol, Crimea, Ukraine",
us-ofac.b14c163a77fc77ba60cb250f7a12755fe047aefc,strong,,,"Kaluga, Russia",
us-ofac.99179a41eca8ea84258ba0c987916149803e853c,strong,,,"Donetsk, Ukraine",
us-ofac.1d1397fb472494c746c6487b0d413f8d0fdc3aae,strong,,,"Itagui, Antioquia, Colombia",
us-ofac.b447192cb3fb25e2136329b0a0050dc7ca9f6342,strong,,,"Abejorral, Antioquia, Colombia",
us-ofac.e1e931576ffa2052006b9cf44ea2f3bde58ad4c8,strong,,,Panama,
us-ofac.eb254787945cc781894f58777de258127bfed5d7,strong,,,"El Higo, San Carlos, Panama",
us-ofac.b7533a137fed86b4d9042f33d111484cb9f2fb1a,strong,,,Panama,
us-ofac.2fcf03eb1b01fb02f1845d931c4867c02bd24610,strong,,,Panama,
us-ofac.97c3e8cf3e12296ad375ab7b3245fe31382bc6b5,strong,,,"Panama City, Panama",
us-ofac.59d353a32413216c7066d62fe43edf868bff0a86,strong,,,"Colon, Panama",
us-ofac.d846e6509d55480a3b54396cf5cdb239188ce556,strong,,,Colombia,
us-ofac.33f8f49fd430264720cdd9cbe79d59848365939b,strong,,,"Ljubljana, Slovenia",
us-ofac.aeb60fd4795e861dad0b5dab19abbaf8ca1c521d,strong,,,"Ljubljana, Slovenia",
us-ofac.58bc1e917a48f25d449a2af4ef8dbe37afb0e2a1,strong,,,China,
us-ofac.dddcf8c7785fc8e35ddb1d22301a17173978a9b0,strong,,,China,
us-ofac.70e46e8dce035a06342cb8f6ce872e9c94518994,strong,,,"Kapuskasing, Ontario, Canada",
us-ofac.9f81a5cd4dd767a6337a09257365a1fe1d2b31f5,strong,,,Canada,
us-ofac.057fb9e6cfb75b227175cb400a1b60e6a83b38f9,strong,,,"Ontario, Canada",
us-ofac.a31c5e8dc23a5ed07dc146feabc1d6c63a1e17ae,strong,,,"Bridgetown, Barbados",
us-ofac.d3a1743309b50214d95a622707467ae001432419,strong,,,Mayon County Unity State,
us-ofac.d3a1743309b50214d95a622707467ae001432419,weak,,,"Mayan, Unity State",
us-ofac.67f26bdadf14085a9bad6aa50d13c32ff2fe2618,strong,,,"Distrito Federal, Mexico",
us-ofac.105de55e6bc489aa0c13816f7a9026d7a9247b70,strong,,,"Zapopan, Jalisco, Mexico",
us-ofac.69e6f9316d6adcee357d230e3d2a8a20321cc0dd,strong,,,"Guadalajara, Jalisco, Mexico",
us-ofac.703a46bd0fe69e9b889355d40de1aa0220700947,strong,,,"Tashtagol, Russia",
us-ofac.df99b074c6b2cb2d05b229f7d6c4e4a889fb667c,strong,,,"Alagir, North Ossetia, Russia",
us-ofac.4de64d132252e2ad5d87cecfd403ec68f23823ce,strong,,,"Odessa, Ukraine",
us-ofac.4069618706535b4e8016c7f66fd8faf7109893a0,strong,,,"St. Petersburg, Russia",
us-ofac.444b260f5a7a0a27fa12fd8d41aa4e4b0f8933c5,strong,,,"Zaporozhye, Ukraine",
us-ofac.8a0458063fc0b1564cd23224acfcd62f4a99a162,strong,,,"Makeevka, Ukraine",
us-ofac.fc1edf38b2bc2943c377e39acf536cc63276ae24,strong,,,"Envigado, Antioquia, Colombia",
us-ofac.dec6b1ec9aab6b2fef9280270d8412b13a9cfff4,strong,,,"Urrao, Antioquia, Colombia",
us-ofac.2a57844b35929d0f7703f25bc749487ef3dc2d7f,strong,,,"Casal di Principe, Italy",
us-ofac.81824c9610748512c540994cf9ad8a27c4971357,strong,,,"Sana, Yemen",
us-ofac.5ea6465124ca299d2b61356483a57c2556b0f644,strong,,,"Nozhai-Yurtsky District, Chechen Republic, Russia",
us-ofac.96fc5e1472d7740ec64cd480d9da991e36034c8d,strong,,,"Casal di Principe, Italy",
us-ofac.b037289e436da2e2ce2afcad5347606363901aa0,strong,,,"Sahiwal, Punjab Province, Pakistan",
us-ofac.a2f0f1ff925f29574cdcabf6c9a954170dc8281e,strong,,,"Ayacucho, Peru",
us-ofac.2f42de3498823e6f3ff1e9a598cc44233f4feffe,strong,,,"Cali, Colombia",
us-ofac.4ff69e0e03fa580443ae4e0f9711a5836e5ba364,strong,,,"Pereira, Risaralda, Colombia",
us-ofac.0ef7773b8b197bf61b8e5083ebaab5a25a5d2e8e,strong,,,"Apartado, Antioquia, Colombia",
us-ofac.f6198b36a725503887945259633add6010803601,strong,,,"Mistrato, Risaralda, Colombia",
us-ofac.3372d00c689f7d01b86e49271a454437da2828b7,strong,,,"Tulua, Valle, Colombia",
us-ofac.c93bdc6a73779d5bf6cda18920be54cc0c32164c,strong,,,"Bello, Antioquia, Colombia",
us-ofac.dc9e5b514b0ea33ea24de9eb037443835b31c89e,strong,,,"Medellin, Colombia",
us-ofac.375b97c22a6cd5f8b8eab252479b80c5c9f24652,strong,,,"Medellin, Colombia",
us-ofac.8f80c8b46016390af7447ccbe067a39f59efa7bc,strong,,,"Marquetalia, Caldas, Colombia",
us-ofac.41e207441248a23ee449d0f02762d4fc671153b7,strong,,,"La Merced, Caldas, Colombia",
us-ofac.95c2de8ed6220f5703c27c0846574966cf39f9d8,strong,,,"Medellin, Colombia",
us-ofac.4e2861953dad5c290ee74269b5e96dc59f03ecc2,strong,,,"Baalbek, Lebanon",
us-ofac.9a5b957805b358425a0eab3dd1a44e800e4f13f9,strong,,,"'Adlun, Lebanon",
us-ofac.8bf3f9ae70b7dfd041891ad654c9d887ce167988,strong,,,"Oslo, Norway",
us-ofac.a973b3932e7a038aadd7103daad53ea565a381c9,strong,,,"Medellin, Colombia",
us-ofac.b719afb2cd6700e8cebc6c0b95fc29493aa2b94b,strong,,,"Itagui, Antioquia, Colombia",
us-ofac.b7e7b3beb1aac6024beafb93aff461cd1edc75e4,strong,,,"Vinnitsa, Ukraine",
us-ofac.b7e7b3beb1aac6024beafb93aff461cd1edc75e4,weak,,,"Vinnytsia, Ukraine",
